s63144, 19798.486, 0.0, 0.0, 0.0, 31135.35, 64914.15, 22686.768, 12511.302, 3809.8643, 4888.0244, 7094.1143, 7737.874, 20702.236, 78461.98, 84740.42
s63200, 1124600.4, 0.0, 0.0, 0.0, 146420.55, 567866.6, 77668.7, 190714.08, 28466.992, 151719.62, 2327163.8, 174652.92, 1080059.4, 506119.1, 758850.7
s63244, 48433.754, 0.0, 0.0, 0.0, 2073.1414, 27239.322, 893.0455, 12686.62, 279.07675, 7964.8823, 8213.718, 2312.35, 0.0, 50598.152, 2597.9854
s63349, 824701.75, 1281700.6, 920458.2, 1041388.44, 1146687.9, 340758.25, 589455.75, 64284.758, 105156.73, 87484.13, 582841.6, 636075.75, 1061683.2, 0.0, 275272.62
s73300, 9201763.0, 403247.78, 107977.29, 226470.69, 467711.25, 1159047.2, 638147.6, 304553.22, 249832.11, 390456.75, 1236048.0, 608203.4, 1294824.5, 1137269.6, 747973.3
s73312, 2817218.2, 116293.68, 52792.48, 166606.31, 223868.44, 306560.62, 241080.89, 81627.23, 114244.71, 109306.266, 303961.34, 186116.78, 294937.56, 96706.93, 202225.34
s73333, 7239479.5, 4857388.5, 3982742.0, 4708637.0, 4096409.2, 1823250.8, 2741582.5, 396682.6, 611346.4, 549553.44, 2790308.0, 3208774.0, 4484463.0, 1556367.8, 1444550.0
s73400, 27819158.0, 1358364.0, 2188987.8, 1493561.6, 3420188.5, 4042525.0, 2377437.5, 1002589.9, 733521.0, 1345327.2, 5118597.5, 2721034.5, 7949843.0, 9560305.0, 2996911.0
s73443, 711532.6, 0.0, 0.0, 0.0, 37812.605, 40464.3, 15292.46, 9741.505, 11955.669, 13605.905, 31990.23, 25416.848, 36791.746, 9696.021, 28670.193
s73444, 141136.34, 0.0, 0.0, 0.0, 4599.2666, 10219.264, 14287.277, 2021.1893, 4919.83, 2736.29, 12360.8955, 10320.629, 4347.5703, 0.0, 7237.358
s73447, 2551391.2, 305014.2, 401530.53, 313401.16, 638262.56, 360673.66, 388038.94, 80092.76, 113756.945, 109013.92, 491611.97, 454237.47, 759176.9, 1352033.0, 252944.33
s73500, 8773886.0, 370220.2, 303058.03, 297273.97, 569584.0, 1252825.9, 711206.7, 315663.25, 245823.2, 413228.97, 1398160.0, 580436.1, 1780440.9, 1873031.2, 879081.6
s73512, 7745153.5, 924288.0, 535079.2, 546096.44, 923403.9, 1252670.6, 1128796.9, 289077.28, 410597.4, 411607.6, 1212586.5, 859635.56, 1580607.9, 1533906.2, 801967.9
s73533, 11626065.0, 9092549.0, 9093739.0, 9561370.0, 9213043.0, 3240613.0, 5077787.5, 673859.3, 1090957.6, 938740.94, 5257873.0, 6797309.0, 9217747.0, 4870614.5, 2467806.5
s73549, 31159438.0, 45304372.0, 39349470.0, 60956070.0, 43350148.0, 12470179.0, 19139796.0, 2416583.0, 3823070.2, 3336080.2, 22217584.0, 28602808.0, 44182932.0, 5908928.0, 10249868.0
s83600, 30553.502, 2259379.8, 6675473.5, 1266942.6, 3054962.0, 1558228.6, 1246078.0, 259704.77, 207679.66, 61107.004, 84022.13, 1880014.4, 893689.94, 1477901.2, 1489096.9
s83700, 743905.06, 15501754.0, 41360740.0, 8572074.0, 22327384.0, 21101684.0, 10013134.0, 3580177.8, 1798396.6, 892797.3, 1437693.6, 15041911.0, 11839337.0, 38441490.0, 21549320.0
s83703, 176429.5, 2236390.0, 6313865.5, 1043785.4, 5258613.0, 4063258.5, 2117417.5, 681377.94, 376477.16, 164105.55, 229955.22, 2739251.5, 2285223.8, 7511043.5, 4056076.8
