date,takli,dhond,sarati,khamgaon,phulgaon,narsingpur,rakshewadi
6/8/1997,0,18,0,1.280599952,0,0,0
6/9/1997,0,19.90999985,0,1.280599952,0,0,0
6/10/1997,0,17.81999969,0,2.594890118,0,0,0
6/11/1997,0,19.70999908,0,3.383460045,0,0,0
6/12/1997,0,24.15999985,0,3.383460045,0,0,0
6/13/1997,0,26.73999977,0,20.8798008,0,0,0
6/14/1997,0,31.43000031,0,36.74119949,0,0,0
6/15/1997,0,120,0,40.94309998,0,0,0
6/16/1997,0,32.08000183,0,38.65829849,0,0,0
6/17/1997,0,140,0,23.25489998,0,0,0
6/18/1997,0,44.18999863,0,20.81430054,0,0,0
6/19/1997,0,32.33000183,0,20.81430054,0,0,0
6/20/1997,0,44.29000092,0,20.81430054,0,0,0
6/21/1997,0,42.63000107,0,20.81430054,0,0,0
6/22/1997,0,70,0,20.81430054,0,0,0
6/23/1997,0,39.97000122,0,24.88199997,0,0,0
6/24/1997,0,40.86999893,0,82.51190186,0,0,0
6/25/1997,0,220,0,88.68609619,0,0,0
6/26/1997,0,145.8999939,0,51.5760994,0,0,0
6/27/1997,0,140.1000061,0,38.32400131,0,0,0
6/28/1997,0,98.75,0,33.89120102,0,0,58.09529877
6/29/1997,0,95,0,89.40010071,400,0,202.7409973
6/30/1997,0,304.7000122,0,69.87770081,210,0,193.477005
7/1/1997,0,211.6000061,0,41.83179855,85,0,101.2399979
7/2/1997,0,144.3999939,0,29.29829979,28,0,60.9095993
7/3/1997,0,107,0,27.43849945,24,80,36.77090073
7/4/1997,0,78.65000153,25.29000092,27.32259941,25.45999908,40,30.54899979
7/5/1997,0,70.66999817,9.013999939,27.32259941,23.77000046,40,21.19009972
7/6/1997,0,80,12,27.46910095,24,10,9.7081604
7/7/1997,0,58.63999939,5.124000072,59.41009903,106.3000031,7.129000187,33.82350159
7/8/1997,0,167.3000031,2.742000103,116.8759995,259.8999939,7.443999767,221.8580017
7/9/1997,0,386.8999939,2.367000103,127.6930008,227,5.818999767,258.0820007
7/10/1997,0,398.8999939,716.5999756,129.9730072,141.3999939,750,215.7050018
7/11/1997,0,281.7000122,356.7000122,101.2730026,70.73999786,570,119.7099991
7/12/1997,160,172.3000031,172.6000061,72.25740051,44.47999954,300,79.32640076
7/13/1997,420,150,130,51.88769913,40,190,64.10959625
7/14/1997,206.3000031,109.6999969,40,38.15620041,23.18000031,75,48.76119995
7/15/1997,161,110.1999969,30,31.19829941,22.79000092,15,35.4272995
7/16/1997,126.8000031,85.04000092,30,27.5258007,21.72999954,100,23.80730057
7/17/1997,71.58999634,84.63999939,12,27.32259941,23.51000023,50,16.81340027
7/18/1997,35,80,10,27.32259941,25,10,28.65060043
7/19/1997,57.81999969,87.66000366,9,27.32259941,22.54999924,0,25.94890022
7/20/1997,40,40,0,27.32259941,20,0,18.26790047
7/21/1997,24.62000084,37.22999954,0,27.32259941,21.22999954,0,12.52789974
7/22/1997,22.80999947,28.79999924,0,27.32259941,18.68000031,0,5.527770042
7/23/1997,18.12999916,22.77000046,0,27.32259941,17.34000015,0,0.844774008
7/24/1997,8.975999832,23.29000092,0,27.32259941,15.97000027,15,0
7/25/1997,6.903999805,22.36000061,0,27.32259941,14.31999969,40,0
7/26/1997,6.343999863,16.77000046,0,23.25489998,14.01000023,40,0
7/27/1997,10,10,0,57.3132019,391.7000122,45,354.1300049
7/28/1997,7.239999771,1036,0,186.2590027,363.2999878,30,458.2619934
7/29/1997,6.857999802,603.7999878,0,191.7769928,353.1000061,21.27000046,321.0740051
7/30/1997,6.754000187,749.2999878,0,279.7359924,360.5,18.19000053,415.5090027
7/31/1997,7.383999825,1498,0,1098.530029,1257,16.61000061,1096.680054
8/1/1997,25,4203,1272,1007.380005,1189,1780,1261.829956
8/2/1997,1035,3006,190.3000031,293.5679932,754.9000244,590,691.4530029
8/3/1997,1171,1650,486.2999878,204.1629944,600,2860,564.4459839
8/4/1997,1921,1278,203.5,95.73840332,372,1740,325.1180115
8/5/1997,1539,508.8999939,106.3000031,249.4420013,384.3999939,1620,357.7820129
8/6/1997,1296,760.2999878,196,285.256012,320.2000122,1350,419.5409851
8/7/1997,1187,1169,483.7000122,396.5379944,370.7000122,500,501.7669983
8/8/1997,1084,1028,793.2000122,238.8580017,299.6000061,830,344.1640015
8/9/1997,738,540,502.3999939,120.9339981,275.8999939,1920,223.5440063
8/10/1997,1330,380,140,56.61899948,200,770,147.9019928
8/11/1997,1208,281.2000122,10.35999966,41.89139938,169.1000061,105.5999985,106.9710007
8/12/1997,312.1000061,188.8000031,6.728000164,37.57020187,116,220,76.7779007
8/13/1997,151.5,170.3000031,3.226999998,39.10829926,113.5999985,30,66.87999725
8/14/1997,169,160,186.5,50.15280151,109.8000031,470,82.90509796
8/15/1997,120,200,180,95.22530365,110,375,120.3720016
8/16/1997,252,334,113.3000031,101.8799973,114.4000015,380,118.302002
8/17/1997,330,280,145,64.90769958,110,430,98.86319733
8/18/1997,274.2999878,193.1000061,117.6999969,36.41939926,105.5,824.5,83.56310272
8/19/1997,330.5,187.8000031,85.86000061,50.85010147,94.41999817,220,70.29060364
8/20/1997,284.1000061,151.6000061,96.79000092,34.71760178,83.26000214,110,62.17850113
8/21/1997,164.6000061,134.5,150.6600037,73.52680206,164.6000061,120,97.94799805
8/22/1997,131.1000061,365.3999939,170,76.40059662,144.3000031,340,124.5059967
8/23/1997,126.5,420,470,1358.140015,3006,1170,906.6959839
8/24/1997,1520,8200,2165,4008.620117,2500,5090,2967.030029
8/25/1997,4178,7320,2050,2850.570068,1910,6510,2264.840088
8/26/1997,5232,5100,715.4000244,1790.130005,1217,7450,1022.820007
8/27/1997,7086,2770,683.7000122,677.7180176,821,6580,331.4590149
8/28/1997,8120,1149,391.2000122,155.4850006,288.7999878,3350,62.16609955
8/29/1997,4664,380,121.6999969,94.84049988,225.6999969,930,17.50370026
8/30/1997,1950,318,115.5,46.69689941,182.8999939,280,0
8/31/1997,450,140,125,36.02310181,135,410,0
9/1/1997,265.2000122,295.6000061,44.04999924,34.3572998,111.0999985,130.8000031,79.72450256
9/2/1997,278.2000122,139.5,18.62000084,34.6631012,104.1999969,80,66.54070282
9/3/1997,176.6000061,138,3.197000027,29.76939964,106.5999985,70,57.83530045
9/4/1997,164.8999939,125.1999969,4.249000072,27.32259941,107.3000031,60,37.84880066
9/5/1997,150.3000031,129.1999969,3.585999966,27.32259941,98.76999664,60,53.35990143
9/6/1997,146.6000061,117.1999969,3.717999935,27.32259941,77.27999878,50,37.91569901
9/7/1997,100,90,9,27.32259941,45,50,27.8885994
9/8/1997,123.5999985,74.94000244,1.001000047,27.32259941,44.40000153,59.65000153,27.31749916
9/9/1997,127.1999969,79.81999969,1.001999974,23.25489998,42.81000137,50,26.35040092
9/10/1997,128,64.70999908,0,20.81430054,41.54999924,50,22.37700081
9/11/1997,132.8000031,70,0,20.81430054,24.09000015,50,13.86769962
9/12/1997,115.5999985,54.20999908,0,20.81430054,23.56999969,50,13.74300003
9/13/1997,93.47000122,45.20000076,0,14.27070045,22.21999931,50,12.13329983
9/14/1997,90,40,0,10.34449959,22,50,11.88850021
9/15/1997,87.56999969,36.58000183,0,13.34809971,21.55999947,65.02999878,8.781060219
9/16/1997,87.48999786,35.13000107,0,15.15019989,21.04999924,50,6.671020031
9/17/1997,83.05999756,42.65000153,0,15.15019989,20.45000076,50,4.24034977
9/18/1997,87.48000336,52.93000031,0,15.15019989,19.54000092,50,2.254689932
9/19/1997,54.52999878,38.31999969,0,15.15019989,19.69000053,40,0
9/20/1997,45.68000031,31.01000023,0,15.15019989,18,45,0
9/21/1997,70,25,0,18.69029999,20,45,0
9/22/1997,40.93000031,25.78000069,0,20.81430054,19.36000061,17.89999962,0
9/23/1997,45.93999863,49.75,0,20.81430054,19.12999916,15,0
9/24/1997,60,306.1000061,0,20.81430054,74.91000366,12,0
9/25/1997,40.40999985,252.8999939,74.37000275,20.81430054,72.05000305,120,34.05130005
9/26/1997,39.61999893,563.5,60.27999878,20.81430054,40.61999893,80,58.51200104
9/27/1997,93.47000122,108.5,75.30000305,20.81430054,23.80999947,120,45.69290161
9/28/1997,120,80,30,20.81430054,23,40,14.24909973
9/29/1997,127.1999969,61.72000122,13.52999973,20.81430054,22.87000084,23.55999947,11.64369965
9/30/1997,94,60.20999908,12.60999966,20.81430054,21.23999977,22,10.66460037
10/1/1997,70.76999664,95.56999969,21.46999931,17.27420044,19.65999985,10,9.673119545
10/2/1997,70,98,25,15.15019989,19,10,1.716989994
10/3/1997,45.75999832,103.6999969,12.97999954,15.15019989,18.95000076,10,0
10/4/1997,42.86000061,55.38999939,10,15.15019989,18.17000008,0,0
10/5/1997,50,25,10,15.15019989,0,0,0
10/6/1997,40.13999939,20.5,0,15.15019989,0,0,0
10/7/1997,36.43000031,13.88000011,0,15.15019989,0,0,0
10/8/1997,24,10.38000011,0,15.15019989,0,0,0
10/9/1997,13.69999981,8.215000153,0,15.15019989,0,0,0
10/10/1997,11.97999954,6.770999908,0,15.15019989,0,0,0
10/11/1997,20,10,0,15.15019989,0,0,0
10/12/1997,20,9,0,15.15019989,0,0,0
10/13/1997,7.96999979,0,0,15.15019989,0,0,0
10/14/1997,7.27699995,0,0,11.94639969,0,0,0
10/15/1997,7.320000172,6.389999866,0,10.34449959,0,0,0
10/16/1997,18,6.322999954,0,10.34449959,0,0,0
10/17/1997,7.620999813,5.84100008,0,10.34449959,0,0,0
10/18/1997,7.630000114,3.538000107,0,10.34449959,0,0,0
10/19/1997,18,4,0,10.34449959,0,0,0
10/20/1997,6.796000004,7.867000103,0,13.54829979,0,0,0
10/21/1997,6.975999832,10.18999958,0,15.15019989,0,0,0
10/22/1997,6.556000233,12.89999962,0,15.15019989,0,0,0
10/23/1997,6.231999874,6.921999931,0,15.15019989,0,0,0
10/24/1997,6.138000011,2.459000111,0,15.15019989,0,0,0
10/25/1997,6.131999969,0.964999974,0,15.15019989,0,0,0
10/26/1997,20,0,0,18.92630005,0,0,0
10/27/1997,6.47300005,0,0,20.81430054,0,280,0
10/28/1997,294.7999878,0,0,17.03820038,0,70,0
10/29/1997,631.5,0,0,15.15019989,0,12,0
10/30/1997,300,0,0,15.15019989,0,0,0
10/31/1997,160,6.144000053,0,15.15019989,0,0,0
11/1/1997,116,8.161999702,0,0,0,0,0
11/2/1997,85,8,0,0,0,0,0
11/3/1997,45.75999832,8.112999916,0,0,0,0,0
11/4/1997,45.70999908,8.425000191,0,0,0,0,0
11/5/1997,44.88000107,6.256000042,0,0,0,0,0
11/6/1997,40.93000031,5.750999928,0,0,0,0,0
11/7/1997,39.61999893,5.197999954,0,0,0,0,0
11/8/1997,40,2.687000036,0,0,0,0,0
11/9/1997,40,0,0,0,0,0,0
11/10/1997,32.15000153,0,0,0,0,0,0
11/11/1997,32.43000031,0,0,0,0,0,0
11/12/1997,24.27000046,0,0,0,0,0,0
11/13/1997,19.84000015,0,0,0,0,0,0
11/14/1997,28,0,0,0,0,0,0
11/15/1997,30.18000031,0,0,0,0,0,0
11/16/1997,35,0,0,0,0,10,0
11/17/1997,30.36000061,17.23999977,0,0,0,10,0
11/18/1997,30,59.18999863,0,0,0,10,0
11/19/1997,25.20999908,59.95000076,0,0,0,12,0
11/20/1997,22.29000092,33.04999924,0,0,0,11,0
11/21/1997,21.35000038,37.63000107,0,0,0,6,0
11/22/1997,21.23999977,38.81999969,0,0,0,6,0
11/23/1997,15,31,0,0,0,6,0
11/24/1997,27.84000015,27.15999985,0,0,0,0,0
11/25/1997,27.75,23.37000084,0,0,0,0,0
11/26/1997,25.89999962,21.56999969,0,0,0,0,0
11/27/1997,25.87999916,21.48999977,0,0,0,0,0
11/28/1997,25.56999969,32.97999954,0,0,0,0,0
11/29/1997,22.55999947,60,0,0,0,0,0
11/30/1997,15,250,0,0,0,0,0
12/1/1997,18.62999916,334.3999939,0,0,0,0,0
12/2/1997,18.44000053,239.3000031,0,0,0,0,0
12/3/1997,17.10000038,240,0,0,0,0,0
12/4/1997,17.29999924,150,0,0,0,0,0
12/5/1997,16.5,85,0,0,0,0,0
12/6/1997,16.25,66.36000061,0,0,0,0,0
12/7/1997,16,58,0,0,0,0,0
12/8/1997,15.72999954,75.83999634,0,0,0,0,0
12/9/1997,15.27000046,164.1999969,0,0,0,0,0
12/10/1997,15.23999977,152.3000031,0,0,0,0,0
12/11/1997,15.89999962,95.16999817,0,0,0,0,0
12/12/1997,15.80000019,70.59999847,0,0,0,0,0
12/13/1997,16,85,0,0,0,0,0
12/14/1997,25,150,0,0,0,0,0
12/15/1997,29.02000046,61.74000168,0,0,0,0,0
12/16/1997,31,45.84999847,0,0,0,0,0
12/17/1997,33,46,0,0,0,0,0
12/18/1997,31,46,0,0,0,0,0
12/19/1997,29,83.56999969,0,0,0,0,0
12/20/1997,24.51000023,52,0,0,0,0,0
12/21/1997,22,41,0,0,0,0,0
12/22/1997,20.04999924,41.49000168,0,0,0,0,0
12/23/1997,16.31999969,41.45999908,0,0,0,0,0
12/24/1997,16.55999947,30,0,0,0,0,0
12/25/1997,16.5,28,0,0,0,0,0
12/26/1997,15.23999977,32.72000122,0,0,0,0,0
12/27/1997,15.63000011,40.36000061,0,0,0,0,0
12/28/1997,16,37,0,0,0,0,0
12/29/1997,8.442000389,28.36000061,0,0,0,0,0
12/30/1997,10.03999996,26,0,0,0,0,0
12/31/1997,9.800000191,19.23999977,0,0,0,0,0
1/1/1998,9.68900013,17,0,0,0,0,0
1/2/1998,9.885000229,15.44999981,0,0,0,0,0
1/3/1998,10.19999981,15.59000015,0,0,0,0,0
1/4/1998,10.77000046,15,0,0,0,0,0
1/5/1998,10.77000046,13.97999954,0,0,0,0,0
1/6/1998,10.36999989,12.63000011,0,0,0,0,0
1/7/1998,10.09000015,11.5,0,0,0,0,0
1/8/1998,9.593000412,11,0,0,0,0,0
1/9/1998,10.85999966,10.71000004,0,0,0,0,0
1/10/1998,10.80000019,9.409999847,0,0,0,0,0
1/11/1998,10.80000019,11,0,0,0,0,0
1/12/1998,11.65999985,9.715000153,0,0,0,0,0
1/13/1998,5.769999981,8.44699955,0,0,0,0,0
1/14/1998,6.287000179,9.614999771,0,0,0,0,0
1/15/1998,6.5,7,0,0,0,0,0
1/16/1998,6.106999874,8.154000282,0,0,0,0,0
1/17/1998,6.15500021,7.260000229,0,0,0,0,0
1/18/1998,6,6,0,0,0,0,0
1/19/1998,6.122000217,7.941999912,0,0,0,0,0
1/20/1998,4.696000099,6,0,0,0,0,0
1/21/1998,4.828000069,3.756999969,0,0,0,0,0
1/22/1998,4.599999905,0,0,0,0,0,0
1/23/1998,4.610000134,0,0,0,0,0,0
1/24/1998,4.53000021,0,0,0,0,0,0
1/25/1998,4.5,0,0,0,0,0,0
1/26/1998,4.5,0,0,0,0,0,0
1/27/1998,4.260000229,0,0,0,0,0,0
1/28/1998,4.420000076,0,0,0,0,0,0
1/29/1998,3.08100009,0,0,0,0,0,0
1/30/1998,2,0,0,0,0,0,0
1/31/1998,0,0,0,0,0,0,0
2/1/1998,0,0,0,0,0,0,0
2/2/1998,0,0,0,0,0,0,0
2/3/1998,0,0,0,0,0,0,0
2/4/1998,0,0,0,0,0,0,0
2/5/1998,0,0,0,0,0,0,0
2/6/1998,0,0,0,0,0,0,0
2/7/1998,0,0,0,0,0,0,0
2/8/1998,0,0,0,0,0,0,0
2/9/1998,0,0,0,0,0,0,0
2/10/1998,0,0,0,0,0,0,0
2/11/1998,0,0,0,0,0,0,0
2/12/1998,0,0,0,0,0,0,0
2/13/1998,0,0,0,0,0,0,0
2/14/1998,0,0,0,0,0,0,0
2/15/1998,0,0,0,0,0,0,0
2/16/1998,0,0,0,0,0,0,0
2/17/1998,0,0,0,0,0,0,0
2/18/1998,0,0,0,0,0,0,0
2/19/1998,0,0,0,0,0,0,0
2/20/1998,0,0,0,0,0,0,0
2/21/1998,0,0,0,0,0,0,0
2/22/1998,0,0,0,0,0,0,0
2/23/1998,0,0,0,0,0,0,0
2/24/1998,0,0,0,0,0,0,0
2/25/1998,0,0,0,0,0,0,0
2/26/1998,0,0,0,0,0,0,0
2/27/1998,0,0,0,0,0,0,0
2/28/1998,0,0,0,0,0,0,0
3/1/1998,0,0,0,0,0,0,0
3/2/1998,0,0,0,0,0,0,0
3/3/1998,0,0,0,0,0,0,0
3/4/1998,0,0,0,0,0,0,0
3/5/1998,0,0,0,0,0,0,0
3/6/1998,0,0,0,0,0,0,0
3/7/1998,0,0,0,0,0,0,0
3/8/1998,0,0,0,0,0,0,0
3/9/1998,0,0,0,0,0,0,0
3/10/1998,0,0,0,0,0,0,0
3/11/1998,0,0,0,0,0,0,0
3/12/1998,0,0,0,0,0,0,0
3/13/1998,0,0,0,0,0,0,0
3/14/1998,0,0,0,0,0,0,0
3/15/1998,0,0,0,0,0,0,0
3/16/1998,0,0,0,0,0,0,0
3/17/1998,0,0,0,0,0,0,0
3/18/1998,0,0,0,0,0,0,0
3/19/1998,0,0,0,0,0,0,0
3/20/1998,0,0,0,0,0,0,0
3/21/1998,0,0,0,0,0,0,0
3/22/1998,0,0,0,0,0,0,0
3/23/1998,0,0,0,0,0,0,0
3/24/1998,0,0,0,0,0,0,0
3/25/1998,0,0,0,0,0,0,0
3/26/1998,0,0,0,0,0,0,0
3/27/1998,0,0,0,0,0,0,0
3/28/1998,0,0,0,0,0,0,0
3/29/1998,0,0,0,0,0,0,0
3/30/1998,0,0,0,0,0,0,0
3/31/1998,0,0,0,0,0,0,0
4/1/1998,0,0,0,0,0,0,0
4/2/1998,0,0,0,0,0,0,0
4/3/1998,0,0,0,0,0,0,0
4/4/1998,0,0,0,0,0,0,0
4/5/1998,0,0,0,0,0,0,0
4/6/1998,0,0,0,0,0,0,0
4/7/1998,0,0,0,0,0,0,0
4/8/1998,0,0,0,0,0,0,0
4/9/1998,0,0,0,0,0,0,0
4/10/1998,0,0,0,0,0,0,0
4/11/1998,0,0,0,0,0,0,0
4/12/1998,0,0,0,0,0,0,0
4/13/1998,0,0,0,0,0,0,0
4/14/1998,0,0,0,0,0,0,0
4/15/1998,0,0,0,0,0,0,0
4/16/1998,0,0,0,0,0,0,0
4/17/1998,0,0,0,0,0,0,0
4/18/1998,0,0,0,0,0,0,0
4/19/1998,0,0,0,0,0,0,0
4/20/1998,0,0,0,0,0,0,0
4/21/1998,0,0,0,0,0,0,0
4/22/1998,0,0,0,0,0,0,0
4/23/1998,0,0,0,0,0,0,0
4/24/1998,0,0,0,0,0,0,0
4/25/1998,0,0,0,0,0,0,0
4/26/1998,0,0,0,0,0,0,0
4/27/1998,0,0,0,0,0,0,0
4/28/1998,0,0,0,0,0,0,0
4/29/1998,0,0,0,0,0,0,0
4/30/1998,0,0,0,0,0,0,0
5/1/1998,0,0,0,0,0,0,0
5/2/1998,0,0,0,0,0,0,0
5/3/1998,0,0,0,0,0,0,0
5/4/1998,0,0,0,0,0,0,0
5/5/1998,0,0,0,0,0,0,0
5/6/1998,0,0,0,0,0,0,0
5/7/1998,0,0,0,0,0,0,0
5/8/1998,0,0,0,0,0,0,0
5/9/1998,0,0,0,0,0,0,0
5/10/1998,0,0,0,0,0,0,0
5/11/1998,0,0,0,0,0,0,0
5/12/1998,0,0,0,0,0,0,0
5/13/1998,0,0,0,0,0,0,0
5/14/1998,0,0,0,0,0,0,0
5/15/1998,0,0,0,0,0,0,0
5/16/1998,0,0,0,0,0,0,0
5/17/1998,0,0,0,0,0,0,0
5/18/1998,0,0,0,0,0,0,0
5/19/1998,0,0,0,0,0,0,0
5/20/1998,0,0,0,0,0,0,0
5/21/1998,0,0,0,0,0,0,0
5/22/1998,0,0,0,0,0,0,0
5/23/1998,0,0,0,0,0,0,0
5/24/1998,0,0,0,0,0,0,0
5/25/1998,0,0,0,0,0,0,0
5/26/1998,0,0,0,0,0,0,0
5/27/1998,0,0,0,0,0,0,0
5/28/1998,0,0,0,0,0,0,0
5/29/1998,0,0,0,0,0,0,0
5/30/1998,0,0,0,0,0,0,0
5/31/1998,0,0,0,0,0,0,0
6/1/1998,0,0,0,5.007639885,0,0,0
6/2/1998,0,0,0,5.007639885,0,0,0
6/3/1998,0,0,0,5.007639885,0,0,0
6/4/1998,0,0,0,5.007639885,0,0,0
6/5/1998,0,0,0,5.007639885,0,0,0
6/6/1998,0,0,0,8.22124958,0,0,0
6/7/1998,0,0,0,10.14939976,0,0,0
6/8/1998,0,0,0,10.14939976,0,0,0
6/9/1998,0,0,0,6.935810089,0,0,0
6/10/1998,0,0,0,5.007639885,0,0,0
6/11/1998,0,0,0,5.007639885,0,0,0
6/12/1998,0,0,0,5.007639885,0,0,0
6/13/1998,0,0,0,5.007639885,0,0,0
6/14/1998,0,0,0,5.007639885,0,0,0
6/15/1998,0,0,0,5.007639885,0,0,0
6/16/1998,0,0,0,8.22124958,0,0,0
6/17/1998,0,0,0,10.14939976,0,0,0
6/18/1998,0,0,0,10.14939976,0,0,0
6/19/1998,0,0,0,6.935810089,0,0,0
6/20/1998,0,0,0,5.007639885,0,0,0
6/21/1998,0,0,0,5.007639885,0,0,0
6/22/1998,0,0,0,5.007639885,0,0,0
6/23/1998,0,0,0,5.007639885,0,0,0
6/24/1998,0,0,0,5.007639885,0,0,0
6/25/1998,0,0,0,5.007639885,0,0,0
6/26/1998,0,0,0,2.775650024,0,0,0
6/27/1998,0,0,0,1.436450005,0,0,0
6/28/1998,0,0,0,1.436450005,0,0,0
6/29/1998,0,0,0,1.436450005,0,0,0
6/30/1998,0,0,0,1.436450005,0,0,0
7/1/1998,0,0,0,30.63220024,0,0,0
7/2/1998,0,0,0,182.6799927,94,0,0
7/3/1998,0,740,0,241.5350037,288,0,300.927002
7/4/1998,0,650,0,79.75469971,128,0,203.4830017
7/5/1998,0,370,0,127.25,178,0,158.9620056
7/6/1998,0,425,0,176.6139984,224,0,216.4459991
7/7/1998,0,750,193,183.7350006,202,300,252.8560028
7/8/1998,0,820,193,534.9970093,351.5,290,401.7070007
7/9/1998,0,1885,275,695.5230103,402,295,797.2819824
7/10/1998,310.2999878,1070,390,194.1529999,302.2999878,620,295.9490051
7/11/1998,538.7999878,520,210,109.8150024,114.1999969,600,159.0659943
7/12/1998,620,280,113,75.74019623,76,210,96.00350189
7/13/1998,406.1000061,156.3000031,45,64.43560028,68.79000092,91.86000061,66.5062027
7/14/1998,244.1000061,145,17.69000053,58.09120178,54,59.11000061,47.67010117
7/15/1998,160.3999939,150,6.050000191,54.7458992,38.45000076,25.01000023,35.25299835
7/16/1998,79.19999695,146,5.440000057,54.79769897,22.48999977,0,31.19790077
7/17/1998,41.56999969,145,0,57.02569962,38.84000015,0,30.86790085
7/18/1998,9.048999786,140,0,54.12260056,37.95000076,0,38.88729858
7/19/1998,0,138,0,54.12260056,52,0,35.6495018
7/20/1998,0,88.33000183,0,54.12260056,38.52999878,0,31.86440086
7/21/1998,0,124,0,54.12260056,68.73000336,0,49.74509811
7/22/1998,76.33000183,108.4000015,0,54.12260056,24.75,0,30.48769951
7/23/1998,50.88000107,49,0,54.12260056,24.25,0,10.83349991
7/24/1998,33.04999924,74,0,54.12260056,21.07999992,0,1
7/25/1998,27.55999947,73.98999786,36.90000153,46.82249832,23.87999916,0,1
7/26/1998,60,62,18,43.17240143,24,0,1
7/27/1998,223.6000061,85.81999969,15.85999966,43.17240143,23.62000084,0,1
7/28/1998,187.8000031,29.21999931,32.70999908,64.50219727,24.72999954,176.8999939,1
7/29/1998,408.7999878,163.5,79.95999908,154.0039978,120.3000031,86.61000061,95.2723999
7/30/1998,421.3999939,332.7999878,34.20000076,95.44660187,107.9000015,86.19000244,131.6880035
7/31/1998,302.2000122,161,40,67.98419952,75.13999939,84.11000061,92.98829651
8/1/1998,195.3000031,163.6999969,27.29000092,71.76909637,60.22000122,60.36999893,108.7300034
8/2/1998,140,250,22,57.24520111,76,20,104.697998
8/3/1998,102.5999985,167.5,12.31000042,47.64070129,106.3000031,25.94000053,98.59670258
8/4/1998,89.69999695,148.6999969,11.86999989,42.52429962,106.4000015,0,103.4769974
8/5/1998,90.55000305,131.6000061,13.27999973,43.56980133,118.1999969,0,104.8659973
8/6/1998,70.47000122,149.1000061,12.34000015,54.38840103,219.3000031,0,180.8789978
8/7/1998,89.84999847,323.2999878,11.80000019,61.5284996,219.5,0,218.2980042
8/8/1998,80,304.7000122,4,55.67100143,221.1999969,0,213.7079926
8/9/1998,60,230,10,56.99480057,194,0,190.0440063
8/10/1998,36.79999924,327.7999878,2.799999952,103.7590027,252.8000031,0,268.1629944
8/11/1998,102.1999969,477.8999939,2.599999905,87.49410248,224.8999939,0,241.8609924
8/12/1998,132.1000061,329.2000122,3.479000092,123.9440002,199.1999969,0,188.0650024
8/13/1998,80.27999878,413.2000122,3.128000021,182.6239929,202.6999969,0,190.9989929
8/14/1998,56.13000107,414.7999878,2.994999886,145.1549988,239.5,0,219.1840057
8/15/1998,40,410,3,170.5780029,252,0,246.352005
8/16/1998,60,440,33,91.37400055,234,0,175.8500061
8/17/1998,107.5,175.8999939,27.89999962,61.4457016,131.8999939,0,119.5309982
8/18/1998,103,182,16.13999939,47.84479904,116,0,105.2910004
8/19/1998,92.95999908,139.3000031,15.57999992,43.17240143,103.3000031,0,84.2338028
8/20/1998,144.6000061,129.1999969,15.52000046,43.17240143,71.02999878,0,65.13710022
8/21/1998,245.3000031,124.9000015,79.86000061,43.17240143,63.63999939,78.95999908,49.14659882
8/22/1998,87.51999664,81.98000336,56.40999985,43.17240143,53.02000046,198,34.50149918
8/23/1998,200,90,30,58.25960159,58,100,60.44409943
8/24/1998,302.5,225.6999969,208.3999939,194.826004,96.65000153,217.1000061,70.35230255
8/25/1998,435.3999939,436.5,167.5,128.5720062,179.6999969,311.8999939,146.6849976
8/26/1998,520,80,157.5,108.189003,200,410,222.2619934
8/27/1998,937.2000122,314.7000122,84.79000092,134.1369934,116.4000015,208.3000031,148.9230042
8/28/1998,550,312.2000122,75.76000214,134.6470032,108.9000015,153,109.5970001
8/29/1998,360.2000122,316.5,212.3000031,137.8130035,201.5,339.5,129.7189941
8/30/1998,240,310,185,124.1569977,201,385,197.4790039
8/31/1998,374.1000061,370.3999939,169.6000061,125.3880005,204.8999939,402.7000122,206.9049988
9/1/1998,400.7999878,371.6000061,195.6000061,85.41200256,191.1000061,535,198.2980042
9/2/1998,339,329.2000122,85.04000092,74.22779846,169.3000031,674.9000244,163.0670013
9/3/1998,491.7000122,250.1000061,94.91999817,59.07799911,134.6999969,465.1000061,133.0839996
9/4/1998,577.0999756,221.8999939,77.5,51.79130173,120.5999985,353.2000122,107.6470032
9/5/1998,507.1000061,229.6000061,80.83000183,44.28269958,108.4000015,281.7000122,86.05090332
9/6/1998,421.7000122,480,657.7999878,90.103302,84,435,83.02690125
9/7/1998,789,330.3999939,521,111.276001,169,1475,147.0220032
9/8/1998,1562,582.5,340.6000061,87.02809906,177,1226,213.4429932
9/9/1998,1515,641,349.2000122,60.31740189,165.3000031,1358,175.6289978
9/10/1998,1641,333.8999939,226.1999969,43.17240143,148,1607,133.7830048
9/11/1998,1661,181.8999939,199.1999969,59.61460114,165,422.2999878,199.1369934
9/12/1998,889.2999878,950,325,73.85900116,294.6000061,643.7000122,367.4970093
9/13/1998,715.2000122,740,225,51.61000061,188,1410,228.3540039
9/14/1998,1823,566.0999756,170.3999939,44.23249817,160.6000061,865.9000244,172.2089996
9/15/1998,1201,605,93.98000336,512.0510254,364.1000061,830.2000122,464.6040039
9/16/1998,998.7000122,1349,350.5,315.427002,189.1999969,2017,486.4159851
9/17/1998,2096,1019,328.7000122,314.2009888,210,1788,358.1270142
9/18/1998,2163,616,206.8000031,198.5010071,180.8999939,1347,323.3250122
9/19/1998,1430,1023,211,156.8379974,101.0999985,1100,258.9219971
